"","SEASON","HOME_TEAM_NAME","VISITOR_TEAM_NAME","raptor_offense_LF1","raptor_defense_LF1","raptor_offense_LF2","raptor_defense_LF2","raptor_offense_LC","raptor_defense_LC","raptor_offense_LG1","raptor_defense_LG1","raptor_offense_LG2","raptor_defense_LG2","raptor_offense_VF1","raptor_defense_VF1","raptor_offense_VF2","raptor_defense_VF2","raptor_offense_VC","raptor_defense_VC","raptor_offense_VG1","raptor_defense_VG1","raptor_offense_VG2","raptor_defense_VG2","RESULT_HOME"
"50",2014,"New Orleans Pelicans","Dallas Mavericks",1.210109966,2.284343543,1.242720397,-0.816477862,-2.292207546,1.95978577,0.570065902,-3.899233568,2.242770468,-0.065766062,-1.329687578,0.47150828,-0.322153279,-1.635362693,0.084887509,-2.382384863,0.0526219,3.082900626,-5.519986337,-4.333734233,3
"51",2014,"Orlando Magic","Dallas Mavericks",-0.013518248,-1.893345581,-1.676572048,1.5987207,-0.780851704,0.904889284,-1.395810051,0.373764142,-1.575046141,-2.142943284,2.50789164,-0.790384284,3.93169125,0.261370689,-1.333933587,1.065376904,0.821124289,-0.857440332,1.217001147,-3.659778129,-25
"52",2014,"Chicago Bulls","Minnesota Timberwolves",0.433375772,-0.087317112,-1.655132645,-0.785460636,1.184290947,4.533858448,-1.633888003,2.049773382,-3.36687933,-0.879809828,0.274498658,0.701841833,-0.829281068,-1.196209176,1.066278345,2.206149919,0.676974352,-2.069662242,1.87910597,1.8493586,-1
"53",2014,"Utah Jazz","Phoenix Suns",0.690428288,-0.052275284,0.31168118,-2.755943059,-3.154783558,-2.292582353,0.886985921,-0.674503918,0.426341353,-2.176439305,1.250401389,-1.341899816,-0.035421156,-0.623175834,-3.407855561,1.587775433,4.826053679,0.191101625,1.505533513,2.20863189,-5
"54",2014,"Los Angeles Lakers","Sacramento Kings",-2.198744951,-1.187026096,-1.302797157,2.075845355,-3.994514486,0.211099328,0.813751381,-2.554648269,-2.903499297,1.184526542,1.071735449,-0.473218254,-1.524648973,0.271651604,1.679681199,3.317243054,-1.917141301,-3.663484862,0.81432653,1.261470042,-1
"55",2014,"Toronto Raptors","New York Knicks",0.204674568,-0.01667794,-0.366654581,1.092796854,-0.769648113,-0.199858967,1.86102878,-1.593099728,4.335342181,1.242195459,4.174904921,-0.390214473,-2.255006194,-2.035216195,-1.902642295,2.436583568,-0.361584538,1.048552417,-2.716104969,3.01364648,3
"56",2014,"Los Angeles Clippers","Portland Trail Blazers",0.65972261,-0.643911052,2.997118469,0.382859115,0.569078792,1.089656423,2.678922924,1.182554814,7.723907354,3.6684386,1.834131854,0.306724733,-4.086394272,3.262194802,0.756171459,1.351818384,2.344141514,-0.114161638,4.185661619,-1.424601839,-10
"57",2014,"San Antonio Spurs","Dallas Mavericks",2.069388487,-2.086210822,-0.492345586,2.747567924,-0.3680028,0.960507952,1.205706993,3.887416135,0.86210598,-0.977845265,2.50789164,-0.790384284,3.93169125,0.261370689,-1.333933587,1.065376904,0.821124289,-0.857440332,1.217001147,-3.659778129,1
"58",2014,"Los Angeles Lakers","Houston Rockets",-2.198744951,-1.187026096,-4.335476485,-1.611880448,-0.519939576,-0.289044391,-4.209408901,-2.070975619,-0.418840658,1.542902938,1.213292893,0.933668442,0.845437971,-1.585134337,-0.270564923,2.231949217,6.483479148,-0.090144979,1.754341084,1.719755991,-18
"59",2014,"Miami Heat","Washington Wizards",0.289138911,0.599843084,-1.089584848,1.162239013,0.120114228,0.846021198,1.070551289,-0.654134306,-1.763627619,-0.602971486,0.036766784,1.75604137,0.846420311,0.263130372,-0.338954994,2.647095531,-3.514850186,2.331676621,1.674780499,-0.085825503,12
"60",2014,"Toronto Raptors","Atlanta Hawks",0.204674568,-0.01667794,-0.366654581,1.092796854,-0.769648113,-0.199858967,1.86102878,-1.593099728,4.335342181,1.242195459,0.715569752,2.086226968,0.426120278,3.140098269,-1.526519103,2.43475599,2.009938323,-0.612164631,0.418624215,-0.549749921,7
"61",2014,"New York Knicks","Chicago Bulls",4.174904921,-0.390214473,-0.942576863,-0.238217657,-1.902642295,2.436583568,-2.716104969,3.01364648,-0.361584538,1.048552417,0.433375772,-0.087317112,-1.655132645,-0.785460636,1.184290947,4.533858448,-1.633888003,2.049773382,-3.36687933,-0.879809828,-24
"62",2014,"Utah Jazz","Houston Rockets",0.690428288,-0.052275284,-0.956477047,0.438346098,-3.154783558,-2.292582353,0.886985921,-0.674503918,0.426341353,-2.176439305,1.213292893,0.933668442,0.845437971,-1.585134337,-0.270564923,2.231949217,6.483479148,-0.090144979,1.754341084,1.719755991,-11
